loss,mae,val_loss,val_mae,learning_rate
0.11956187337636948,0.23855407536029816,0.01740187034010887,0.10855095833539963,0.0010000000474974513
0.027114596217870712,0.12445923686027527,0.015257036313414574,0.10028991848230362,0.0010000000474974513
0.019090844318270683,0.10503294318914413,0.012478142976760864,0.09063942730426788,0.0010000000474974513
0.016568657010793686,0.09757370501756668,0.01575145125389099,0.10470104962587357,0.0010000000474974513
0.016621416434645653,0.09698328375816345,0.012249819003045559,0.092206209897995,0.0010000000474974513
0.013468727469444275,0.0880991518497467,0.011769755743443966,0.08963539451360703,0.0010000000474974513
0.011722102761268616,0.08156539499759674,0.012117627076804638,0.09141750633716583,0.0010000000474974513
0.010974286124110222,0.07941675931215286,0.014361214824020863,0.1006775051355362,0.0010000000474974513
0.009865856729447842,0.07534542679786682,0.01548843365162611,0.10558626800775528,0.0010000000474974513
0.009212056174874306,0.07270798087120056,0.018095053732395172,0.11303310841321945,0.0005000000237487257
0.009040720760822296,0.07146967202425003,0.012958851642906666,0.09211766719818115,0.0005000000237487257
